Arrival_time1,Burst_time1,Arrival_time2,Burst_time2,Arrival_time3,Burst_time3,Arrival_time4,Burst_time4,Arrival_time5,Burst_time5,Labels
4,4,3,18,5,11,5,11,8,10,SRTF
3,10,6,17,0,7,3,5,6,6,SJF
2,2,9,6,3,16,9,5,6,8,SRTF
0,2,9,17,5,10,1,15,7,18,SRTF
6,10,2,4,8,15,7,19,6,4,SJF
2,20,7,6,2,4,3,16,5,2,SJF
5,11,5,10,6,4,1,13,10,4,SRTF
8,17,5,10,3,12,9,15,8,10,SJF
5,8,8,6,8,10,2,12,10,5,FCFS
3,9,4,5,7,3,9,10,3,15,FCFS
0,5,10,20,10,14,8,12,5,19,SRTF
5,13,7,14,5,9,8,3,5,17,SRTF
4,5,3,17,0,8,3,18,5,6,SJF
1,19,4,7,7,16,6,16,8,3,SRTF
1,6,10,12,6,7,6,19,1,20,SJF
6,10,4,10,5,13,0,1,0,14,SRTF
10,11,3,15,1,11,10,10,4,1,SRTF
5,12,9,7,7,11,10,12,8,5,SRTF
6,15,9,16,4,14,7,7,10,18,SRTF
2,9,4,12,10,14,9,13,10,7,SJF
5,14,7,4,8,7,7,14,4,19,FCFS
1,7,7,17,3,7,0,19,9,16,SRTF
3,1,3,10,3,6,7,19,5,8,SJF
2,19,10,2,8,19,5,8,4,9,SRTF
8,19,8,8,5,5,10,1,10,12,SJF
0,15,0,4,2,12,7,7,1,20,SRTF
8,13,9,4,5,9,4,2,9,3,SRTF
9,11,2,17,6,12,6,16,0,4,SRTF
6,15,1,8,5,12,10,8,9,10,SRTF
1,11,1,20,8,17,5,16,1,5,SJF
7,13,3,1,7,5,2,8,1,14,SRTF
10,8,9,13,9,18,1,4,7,5,SJF
10,20,7,8,8,16,9,13,0,17,SRTF
1,12,1,6,2,10,6,13,4,8,SJF
3,5,0,4,4,11,2,7,4,8,SJF
4,2,1,2,5,6,3,16,9,2,SRTF
5,20,3,4,3,16,2,20,10,5,SRTF
10,8,5,8,9,15,6,2,7,20,SRTF
10,10,8,3,9,2,10,13,1,10,SJF
3,9,7,16,2,2,10,10,1,17,SRTF
6,20,5,3,8,12,1,9,4,20,SRTF
10,15,1,12,5,19,8,16,8,12,SJF
6,2,7,4,5,20,2,10,8,9,SRTF
0,14,1,3,6,2,8,18,7,16,SRTF
1,6,8,7,6,13,10,2,4,4,SJF
8,5,9,8,6,16,8,5,7,16,FCFS
8,20,8,8,1,1,0,13,2,15,SRTF
2,5,0,1,3,12,1,9,4,14,SRTF
0,1,10,4,8,18,10,1,8,17,RR
3,7,10,8,6,17,6,17,9,17,FCFS
8,12,6,9,9,10,4,2,3,7,SRTF
1,12,0,12,9,2,3,7,9,20,SRTF
7,8,10,18,9,18,10,20,4,18,FCFS
0,12,5,12,10,18,10,14,1,1,SRTF
4,19,6,3,7,10,2,15,7,3,SRTF
8,7,0,6,9,7,1,17,5,16,SRTF
5,2,8,11,1,7,4,13,4,2,SRTF
9,14,1,11,1,7,9,4,7,15,SRTF
2,10,2,1,8,19,3,19,1,9,SRTF
0,12,8,13,9,16,3,1,0,13,SRTF
3,6,8,6,1,1,2,11,6,1,SRTF
1,15,6,10,0,11,6,11,4,10,SJF
8,15,1,8,1,2,3,8,3,7,SJF
1,2,9,13,8,1,7,19,10,8,SRTF
4,10,8,14,4,1,3,20,10,12,SRTF
2,15,3,12,8,6,10,4,4,14,SRTF
8,4,8,7,7,4,0,17,1,6,SRTF
4,20,0,19,3,1,4,14,3,15,SRTF
3,16,5,16,9,19,4,13,6,12,SRTF
0,13,3,13,8,17,8,17,4,20,SJF
9,1,8,17,2,11,6,20,4,11,SRTF
3,6,9,3,0,4,8,10,1,7,SJF
6,3,5,5,9,1,8,18,8,10,FCFS
5,13,3,20,4,9,2,10,3,8,SRTF
8,7,2,13,4,5,6,13,8,18,SRTF
8,3,8,15,5,19,4,1,7,8,SRTF
1,11,1,6,7,13,1,20,0,3,SJF
4,9,6,10,9,19,6,1,7,18,SRTF
4,14,2,13,10,20,9,7,10,9,SJF
6,20,1,4,1,2,2,7,9,15,SJF
9,11,10,4,10,15,2,15,5,11,SRTF
0,12,1,12,8,8,7,8,4,5,SRTF
8,7,0,10,0,11,4,20,10,15,SJF
10,8,9,15,6,12,9,14,0,2,SJF
7,19,7,14,8,7,3,12,6,2,SRTF
6,14,8,12,7,8,9,11,5,4,SJF
8,10,8,4,4,4,8,18,0,19,SRTF
9,3,2,8,2,10,5,7,0,19,FCFS
6,13,6,15,0,11,2,14,5,16,SJF
3,9,5,2,3,17,6,19,0,3,SRTF
1,6,5,3,3,8,6,5,3,16,FCFS
7,4,8,13,2,4,10,14,7,9,SJF
7,12,0,15,2,20,9,7,9,12,SJF
0,13,3,8,6,14,1,19,8,18,SRTF
7,11,2,2,7,7,8,3,4,1,RR
5,3,6,13,1,12,4,13,0,18,SRTF
6,20,1,16,2,1,2,6,8,20,SRTF
10,9,4,10,0,6,0,20,4,19,SJF
1,18,7,5,7,11,8,19,6,19,SRTF
5,5,3,20,8,18,4,10,5,8,SRTF
2,13,7,15,6,5,2,14,2,17,SRTF
5,12,8,13,2,20,4,12,3,13,SRTF
6,1,6,14,8,17,0,4,10,12,SJF
4,10,6,20,0,14,2,8,7,19,SRTF
10,17,0,19,3,15,8,8,7,8,SRTF
0,17,9,14,8,12,0,13,7,7,SJF
2,12,3,10,10,7,7,4,10,1,SRTF
1,12,8,10,1,7,3,19,0,5,SJF
5,11,7,19,8,5,10,6,8,11,SRTF
5,3,5,15,6,20,6,9,0,4,RR
6,16,0,18,7,10,9,7,3,4,SRTF
4,9,8,7,7,7,2,1,7,6,SJF
7,15,1,1,4,18,2,12,10,18,SJF
8,20,5,19,6,15,6,14,3,18,SRTF
8,17,3,19,5,5,3,9,5,18,SRTF
8,20,6,16,6,20,4,19,8,7,SRTF
3,4,7,18,8,5,5,3,1,5,SJF
0,15,6,10,4,8,1,18,7,11,SRTF
7,17,0,18,2,1,6,11,9,14,SRTF
7,13,7,7,4,2,1,18,9,9,SRTF
1,5,2,19,0,9,6,20,7,20,SRTF
3,2,9,4,0,18,0,9,10,17,SRTF
7,7,6,12,0,1,3,13,8,15,SRTF
6,14,1,4,6,17,9,8,10,18,SRTF
3,5,4,1,2,5,1,8,7,14,FCFS
0,8,5,17,7,14,6,16,1,13,SJF
0,2,5,5,5,13,2,11,4,5,SRTF
2,15,10,11,4,16,8,10,6,9,SRTF
0,14,0,10,2,1,5,3,5,11,SRTF
6,15,1,15,1,1,0,16,5,10,SRTF
1,8,4,10,0,17,9,2,5,9,SRTF
8,7,0,7,3,20,6,8,6,13,SJF
10,3,5,12,9,6,9,17,10,5,FCFS
8,15,7,12,0,20,4,7,0,16,SRTF
7,17,0,15,0,9,2,15,8,10,SJF
8,19,4,3,4,1,10,11,7,2,SJF
0,18,2,19,0,12,7,4,10,20,SRTF
7,20,4,9,1,9,2,4,0,20,SRTF
4,2,6,14,7,16,8,9,5,16,FCFS
1,13,2,1,4,9,10,3,2,14,SRTF
3,3,7,7,5,16,6,11,0,14,SRTF
3,18,10,4,8,20,10,9,6,1,SRTF
5,14,5,6,4,10,9,7,10,16,SRTF
2,16,7,7,2,17,3,6,3,4,SRTF
9,13,5,16,9,14,7,17,6,9,SRTF
6,16,5,5,2,1,4,10,10,10,SRTF
1,1,6,16,7,4,1,1,8,1,SRTF
6,8,6,10,4,14,5,20,2,18,FCFS
4,16,7,15,9,20,0,16,4,4,SRTF
6,4,3,19,5,18,4,2,0,19,SRTF
6,11,6,7,0,19,4,9,0,20,SRTF
8,19,2,9,6,6,7,18,0,11,SJF
10,8,0,4,1,15,3,13,10,5,SRTF
8,19,0,4,6,10,10,6,0,11,SJF
9,7,9,16,2,18,4,2,7,8,SRTF
9,5,9,16,3,17,6,2,3,16,SRTF
9,17,6,18,1,20,6,15,10,16,SJF
1,6,10,1,5,20,7,11,6,6,SRTF
5,1,3,3,8,4,3,5,0,16,FCFS
10,8,6,13,4,12,2,1,3,18,SRTF
7,9,4,12,2,10,6,3,3,2,SRTF
9,2,6,11,4,19,3,18,1,14,SRTF
4,10,8,13,4,16,4,2,5,14,SJF
8,3,7,2,2,6,0,8,1,19,SJF
1,17,6,9,1,19,4,20,4,20,FCFS
3,3,6,1,2,5,5,2,2,4,FCFS
8,4,2,9,2,9,4,6,0,5,SJF
6,8,0,8,7,10,10,17,7,12,SJF
4,6,0,13,2,1,0,14,10,20,SRTF
1,2,7,4,1,8,1,13,7,18,FCFS
7,1,2,12,0,15,3,8,2,12,SRTF
1,10,2,2,7,17,7,15,0,8,SRTF
10,11,1,19,3,18,1,13,5,7,SRTF
9,11,6,7,3,16,6,15,7,8,SRTF
1,7,4,7,4,4,0,15,9,5,SRTF
7,9,0,18,10,5,6,7,0,7,SJF
5,16,0,5,1,18,9,15,7,8,SRTF
5,4,6,2,6,18,5,15,1,17,FCFS
0,20,1,18,7,15,4,19,10,10,SRTF
5,12,4,12,3,15,4,20,3,13,FCFS
4,20,0,11,5,19,2,18,0,19,SJF
10,4,3,4,0,18,10,9,6,15,SRTF
4,9,7,18,8,1,5,13,3,17,SRTF
3,19,4,11,1,19,9,9,10,11,SRTF
2,4,0,2,9,5,10,18,0,8,SJF
9,6,4,15,4,9,10,15,2,7,SJF
5,19,4,9,2,8,4,17,8,11,SJF
2,7,9,18,8,5,3,7,2,16,SJF
1,15,7,20,10,19,2,5,9,10,SRTF
9,15,2,19,10,4,4,18,5,7,SRTF
0,6,4,17,9,3,6,3,10,7,SJF
9,9,9,14,1,10,2,9,1,18,SJF
1,3,6,16,7,5,8,1,2,10,SRTF
0,19,6,16,0,14,6,10,3,13,SJF
2,13,9,15,2,2,6,3,3,6,SRTF
3,16,9,10,5,6,2,5,2,1,SJF
7,5,5,4,7,2,2,3,9,17,SJF
2,19,3,12,6,1,8,10,6,2,SRTF
5,8,0,9,10,12,0,6,6,13,SJF
10,16,3,15,10,18,4,4,2,12,SRTF
8,10,5,10,1,5,2,17,2,17,SJF
5,7,8,4,8,13,0,8,8,13,SJF
3,5,2,9,2,7,7,17,6,1,SRTF
5,17,10,18,0,1,2,7,3,2,SRTF
0,16,3,8,1,13,8,7,9,12,SRTF
0,18,8,19,9,10,7,5,6,9,SRTF
3,13,1,3,1,16,3,13,8,13,SJF
4,3,4,4,4,6,2,15,4,8,FCFS
8,17,2,8,6,13,1,16,0,11,SRTF
10,3,1,1,0,17,0,18,0,7,SRTF
8,8,9,4,2,9,9,16,3,14,FCFS
8,15,8,2,3,15,4,13,0,7,SRTF
7,5,9,13,4,20,4,13,8,20,FCFS
7,9,1,18,10,15,5,2,6,19,SRTF
9,20,10,14,4,14,7,17,7,4,SRTF
3,20,4,12,2,1,3,9,9,20,SJF
3,4,0,11,8,9,2,8,9,6,SRTF
7,4,7,16,9,12,4,5,0,20,SRTF
4,15,4,15,8,3,9,4,8,4,SRTF
6,18,10,3,8,19,1,2,2,19,SRTF
9,11,9,19,8,3,9,18,1,19,SRTF
6,12,3,11,6,1,10,19,0,9,SRTF
9,9,5,4,9,19,1,18,7,18,SRTF
0,9,10,18,6,13,1,20,1,16,SJF
4,12,4,17,8,4,6,3,5,17,SRTF
6,20,2,11,5,20,0,11,4,1,SRTF
4,8,10,3,4,5,8,20,10,1,SRTF
9,11,9,14,1,3,7,9,1,7,SJF
1,10,9,5,2,18,1,3,8,14,SJF
7,2,3,13,5,18,7,8,6,7,SRTF
7,7,9,7,5,18,6,15,5,1,SRTF
2,10,5,12,6,8,7,20,10,15,SJF
9,10,8,20,6,13,1,8,0,10,SRTF
0,6,4,9,7,2,7,12,8,17,SRTF
2,17,9,3,7,13,2,18,0,4,SRTF
5,19,5,12,4,15,0,15,5,16,SJF
8,9,6,15,6,8,1,13,2,20,SJF
3,6,5,9,10,1,6,15,6,11,FCFS
5,14,2,20,4,20,4,12,10,14,SRTF
1,18,7,9,8,4,0,16,8,12,SRTF
4,18,10,20,1,13,3,14,4,14,SJF
0,2,4,8,8,4,5,10,1,14,FCFS
9,2,0,9,6,4,6,4,8,19,SJF
8,1,9,1,2,1,10,19,2,8,SRTF
4,2,2,5,5,14,1,4,7,17,SJF
1,12,6,19,0,1,1,3,9,6,SRTF
1,14,0,12,6,14,6,16,6,18,SJF
1,3,3,17,8,3,10,9,1,9,SRTF
6,19,9,2,0,15,10,12,5,17,SRTF
10,20,10,14,3,2,4,18,7,5,SRTF
2,15,7,14,8,20,9,4,3,10,SRTF
2,2,9,9,10,10,0,14,5,13,FCFS
10,1,1,4,9,20,9,2,10,10,SJF
7,7,2,17,9,7,10,4,3,7,SRTF
9,12,7,10,10,7,10,19,10,3,SRTF
0,6,10,7,10,8,2,20,6,4,SJF
10,14,2,15,0,1,9,15,1,14,SJF
4,15,7,18,2,8,1,14,2,14,SRTF
10,13,10,7,10,10,2,18,3,5,SRTF
6,16,2,20,4,6,7,14,3,15,SRTF
5,8,6,7,8,2,7,14,6,11,FCFS
8,16,3,9,7,11,5,18,3,1,SJF
8,6,9,2,3,14,9,19,0,13,SRTF
8,18,1,8,4,12,3,17,8,16,SJF
4,16,0,3,2,19,10,13,9,5,SRTF
8,7,5,19,3,19,8,19,5,20,FCFS
6,3,10,12,8,14,2,20,7,12,FCFS
3,13,6,8,3,17,9,13,10,1,SRTF
1,6,4,8,8,4,1,12,10,8,SRTF
8,8,4,2,8,15,10,5,5,3,SRTF
7,12,0,15,5,8,6,17,1,19,SRTF
3,16,8,19,4,5,0,12,2,9,SRTF
2,12,5,8,2,14,2,12,9,10,SRTF
5,8,1,1,3,14,6,13,5,2,SRTF
6,7,6,17,8,6,7,6,8,4,SRTF
2,20,5,17,3,14,8,8,9,9,SRTF
9,2,9,17,0,8,1,13,7,2,SJF
1,10,2,1,2,10,8,7,3,15,SRTF
10,12,3,10,0,6,3,2,4,19,SRTF
1,9,6,19,7,8,4,11,4,13,SJF
0,20,1,8,5,16,5,10,3,18,SRTF
4,16,4,14,2,3,8,18,6,1,SRTF
6,12,4,8,10,12,5,5,6,5,SRTF
8,8,8,18,7,6,4,2,0,1,SJF
7,13,5,2,7,18,4,20,9,3,SRTF
10,11,6,1,6,17,7,4,10,1,SJF
5,7,4,19,5,5,4,14,3,3,SJF
3,12,9,17,9,20,7,12,7,17,SJF
2,4,8,13,5,13,6,17,4,11,SJF
10,3,1,4,9,13,7,4,9,12,SJF
8,3,9,8,2,16,2,15,9,3,SRTF
9,8,4,4,4,7,7,13,9,19,FCFS
2,17,8,10,0,7,3,1,7,18,SRTF
8,16,4,14,2,17,4,5,8,17,SRTF
10,6,0,16,4,2,9,2,0,1,SRTF
1,7,6,1,7,20,8,16,2,11,SRTF
4,15,8,10,0,20,5,12,6,18,SRTF
8,2,4,9,1,16,5,11,7,17,FCFS
1,8,8,2,4,12,1,12,10,5,SJF
2,10,6,4,3,17,9,1,5,2,SRTF
5,19,7,4,5,4,3,11,4,2,SRTF
7,12,7,15,0,12,3,8,1,11,SRTF
6,6,10,14,4,19,2,13,10,16,SRTF
1,4,1,4,9,8,8,20,2,8,SJF
3,13,10,10,5,10,7,10,2,5,SJF
10,13,9,11,1,9,4,18,1,19,SJF
2,18,3,6,6,2,1,12,7,10,SRTF
0,14,8,16,3,1,1,12,1,14,SRTF
5,2,3,3,7,8,8,16,8,3,SJF
2,14,1,14,7,13,9,1,4,8,SRTF
1,6,4,18,3,2,0,13,2,3,SRTF
5,9,2,13,2,4,7,11,10,2,SRTF
4,16,10,12,4,6,1,16,3,16,SRTF
3,10,4,16,0,9,3,4,5,6,SRTF
9,6,2,2,0,15,1,11,2,5,SRTF
10,8,7,12,8,6,7,14,3,19,FCFS
0,15,10,16,0,19,2,13,9,19,SJF
5,3,9,4,7,9,4,2,3,2,SJF
0,20,2,4,9,3,5,10,2,13,SRTF
9,4,9,4,5,10,5,18,6,6,FCFS
0,13,2,11,0,5,5,7,4,5,SJF
7,2,2,16,2,20,9,6,3,10,SRTF
6,14,2,8,8,7,4,17,3,20,SJF
10,15,1,11,9,9,5,8,9,7,SJF
5,12,7,3,2,2,3,15,8,13,SRTF
3,3,4,9,6,3,1,3,2,18,SJF
3,20,2,8,5,19,10,9,4,12,SJF
8,10,1,12,4,18,7,13,5,15,SJF
8,8,0,14,5,1,4,14,2,14,SRTF
4,11,9,13,3,10,10,18,8,7,SJF
1,17,3,7,5,13,8,12,1,8,SJF
9,14,9,4,0,14,7,2,8,14,SRTF
4,3,1,9,7,16,3,13,8,14,SRTF
6,16,4,3,7,5,7,9,9,10,SJF
1,5,2,12,5,19,5,1,10,10,SJF
5,5,9,14,6,18,3,3,6,1,SJF
0,7,4,14,1,12,6,3,2,6,SJF
8,18,2,14,4,17,0,14,0,7,SJF
8,20,2,10,8,7,1,13,10,15,SRTF
9,12,3,4,10,3,2,3,0,8,SRTF
0,16,0,13,4,4,4,12,1,18,SRTF
3,16,10,16,10,8,3,16,0,9,SRTF
3,3,2,11,10,7,6,7,8,8,SRTF
1,19,3,17,5,18,9,12,8,11,SRTF
6,10,10,3,3,3,10,16,7,10,SRTF
4,18,0,8,2,10,4,18,2,4,SRTF
2,9,0,4,5,3,1,11,10,12,SRTF
2,19,2,11,8,6,10,2,5,2,SRTF
0,20,0,6,8,8,9,19,8,7,SRTF
2,3,8,11,4,17,7,10,6,6,SRTF
4,15,4,12,10,6,5,4,9,7,SRTF
9,4,5,18,5,7,5,14,6,13,SJF
3,15,6,7,5,16,4,11,0,11,SJF
0,6,5,18,1,7,10,20,5,19,SJF
6,19,10,8,8,15,2,17,7,4,SRTF
4,1,4,6,2,11,1,3,6,12,SJF
6,15,5,5,1,14,10,5,8,2,SRTF
7,1,2,2,7,8,9,1,9,6,FCFS
9,17,6,15,0,18,2,3,6,14,SRTF
1,3,4,1,2,7,5,18,1,9,SJF
5,15,10,14,5,20,3,16,9,9,SRTF
5,13,4,6,2,7,6,16,2,15,SJF
0,13,9,15,6,15,8,14,3,14,SJF
8,12,0,19,7,5,0,2,1,14,SRTF
4,20,9,8,0,8,10,19,7,2,SJF
2,9,8,7,10,2,7,7,6,9,FCFS
5,4,3,17,5,10,4,18,2,16,FCFS
9,3,7,1,6,8,9,20,5,6,SRTF
6,9,0,8,2,5,2,10,5,4,SRTF
9,9,4,18,8,19,7,8,9,4,SRTF
7,9,4,9,8,20,1,11,8,9,SJF
6,10,4,4,3,16,0,19,0,15,SRTF
6,8,8,9,3,4,9,12,5,8,SJF
7,5,7,15,0,13,3,18,7,18,SRTF
5,16,7,10,7,20,5,8,3,19,SRTF
10,17,6,9,9,2,10,18,7,20,SRTF
10,1,9,14,10,10,6,6,6,7,SRTF
4,20,3,7,7,14,2,3,8,11,SJF
0,16,9,9,6,13,9,14,2,1,SRTF
2,19,10,3,0,3,0,2,7,2,SRTF
4,9,1,2,4,20,7,13,0,10,SRTF
7,17,5,14,6,13,2,7,8,16,SJF
1,3,8,8,2,8,0,5,8,13,SRTF
8,19,6,2,1,11,4,10,8,18,SRTF
3,20,8,10,10,1,2,10,2,11,SRTF
0,5,3,14,2,14,5,14,9,13,SJF
6,6,5,16,1,19,4,19,4,20,FCFS
9,13,10,20,0,5,3,13,0,15,SJF
9,15,6,2,8,6,2,20,1,5,SJF
0,13,6,11,2,12,4,6,1,9,SRTF
10,5,3,11,10,4,10,13,1,1,SJF
3,9,1,16,10,11,3,3,8,15,SRTF
2,7,0,2,1,14,4,18,4,12,SJF
8,12,2,17,5,5,6,2,4,11,SRTF
10,18,4,5,10,6,1,18,0,5,SJF
8,9,4,11,2,17,4,3,9,9,SRTF
0,17,2,19,1,13,9,12,2,6,SRTF
2,13,6,2,5,6,4,20,3,18,SRTF
5,1,0,7,6,16,1,6,5,4,SRTF
10,8,3,3,10,16,10,5,1,14,SRTF
1,15,2,3,0,5,2,2,7,5,SRTF
4,18,7,13,8,6,1,7,4,19,SJF
6,8,1,5,7,3,9,17,5,20,SRTF
2,13,1,7,9,16,3,11,2,15,SJF
3,14,3,10,9,1,5,20,8,10,SRTF
3,5,7,14,0,17,5,1,0,5,SJF
9,13,0,5,6,17,3,12,1,20,SJF
6,13,7,6,6,10,9,6,9,20,FCFS
6,19,8,11,2,14,0,11,9,4,SJF
3,12,4,9,4,11,10,1,0,4,SRTF
10,20,6,15,7,6,8,5,3,16,SRTF
7,17,0,2,1,16,7,12,0,20,SJF
6,3,8,16,1,9,10,4,7,9,SRTF
2,12,10,2,0,2,2,5,2,13,SRTF
8,9,5,9,8,13,3,6,1,16,SRTF
0,14,8,12,7,19,8,2,5,17,SRTF
1,4,4,20,0,19,10,12,8,16,SRTF
0,5,7,13,3,13,10,11,7,12,SJF
2,4,9,6,1,19,4,7,8,18,SRTF
7,15,0,1,9,4,9,14,9,5,SRTF
4,19,1,1,2,2,4,13,9,17,SJF
6,20,6,9,2,4,8,4,4,3,SJF
9,6,1,12,3,20,6,8,6,12,SJF
0,17,3,14,2,13,7,16,0,10,SJF
2,9,7,19,7,19,6,17,9,19,FCFS
7,18,6,5,8,20,5,17,6,2,SRTF
7,6,0,11,8,15,8,17,3,6,SRTF
6,18,9,15,8,7,5,7,7,2,SRTF
2,19,10,20,8,15,4,9,3,18,SRTF
2,18,10,17,6,19,0,18,4,20,SJF
0,11,1,9,7,5,5,7,10,14,SRTF
7,6,7,5,1,9,8,15,7,20,FCFS
7,11,3,4,9,4,9,18,6,11,SRTF
8,16,0,6,6,7,5,15,8,4,SRTF
4,12,1,16,5,5,6,13,7,4,SRTF
6,7,4,18,6,9,10,16,10,10,SRTF
6,13,6,4,8,12,8,13,4,12,FCFS
7,20,3,19,10,5,1,10,0,7,SRTF
0,12,3,10,4,17,5,3,7,16,SRTF
0,3,3,11,3,5,9,16,0,13,SJF
9,13,7,6,7,15,6,14,0,16,SRTF
1,10,2,12,5,1,8,6,8,15,SRTF
7,1,1,17,10,7,0,20,2,4,SRTF
2,9,6,18,2,10,8,18,4,4,SRTF
2,8,1,4,3,2,8,20,0,4,SJF
4,18,0,18,7,13,5,18,1,19,SJF
9,1,7,6,7,16,6,14,5,19,FCFS
6,12,9,14,5,10,4,1,6,9,SJF
3,10,4,11,10,6,8,17,0,5,SJF
2,7,5,11,8,3,0,4,0,18,SJF
0,6,2,14,0,11,9,14,1,13,SJF
0,20,3,18,1,4,9,9,7,7,SRTF
10,19,6,19,7,5,9,10,6,13,SRTF
0,4,4,10,7,13,0,17,2,17,SJF
3,5,0,19,8,19,3,7,4,17,SRTF
10,14,0,5,5,4,4,6,1,14,SJF
3,1,9,5,4,8,7,17,10,11,FCFS
5,4,1,9,1,15,3,7,4,4,SRTF
5,16,7,9,0,12,8,8,4,16,SJF
1,1,4,9,5,12,0,19,6,18,FCFS
3,11,9,6,0,3,7,16,6,8,SJF
2,18,0,7,1,5,0,16,2,8,SRTF
0,13,6,16,2,19,3,19,5,10,SJF
6,15,8,11,6,15,0,6,0,9,SJF
5,20,10,13,7,13,1,20,9,5,SRTF
6,1,10,7,10,18,5,3,0,15,SRTF
3,4,6,5,5,8,5,13,9,3,SJF
2,19,1,1,6,8,4,17,4,11,SRTF
8,12,9,12,5,8,2,12,0,16,SRTF
5,3,9,16,6,6,9,8,0,12,SRTF
10,8,4,15,3,15,2,8,6,4,SJF
2,13,8,10,5,6,3,9,8,12,SRTF
1,18,4,18,2,8,9,8,8,6,SRTF
5,20,7,12,5,18,8,13,0,7,SJF
5,15,0,18,0,19,4,7,4,11,SRTF
5,14,0,16,4,4,10,12,10,14,SRTF
10,19,0,16,8,3,1,13,10,11,SRTF
6,11,9,7,0,5,10,3,8,4,SRTF
6,17,8,10,9,6,6,8,3,2,SJF
2,11,7,9,8,11,6,10,7,19,FCFS
8,2,5,7,8,1,2,20,4,20,FCFS
2,14,9,20,6,18,2,17,0,16,SJF
0,11,3,7,9,2,2,1,8,4,SRTF
2,14,8,2,8,9,4,9,7,6,SRTF
6,18,10,7,4,11,8,20,4,10,SJF
10,9,2,12,7,7,4,10,5,16,FCFS
2,9,7,19,10,6,0,7,6,6,SJF
4,16,3,20,1,15,2,19,7,13,SJF
2,4,10,12,7,16,4,20,6,4,SJF
9,18,8,20,1,6,1,16,0,8,SRTF
5,17,8,13,8,11,8,9,5,3,SJF
10,9,7,20,0,8,10,12,8,6,SJF
0,10,8,20,1,20,10,6,2,6,SRTF
2,20,1,17,10,4,2,5,6,4,SRTF
10,16,8,4,3,5,7,19,10,18,SJF
4,6,8,14,2,16,1,6,10,15,SJF
10,5,3,2,5,4,2,20,3,15,SRTF
1,20,4,9,5,10,5,10,5,10,SRTF
10,13,9,19,6,18,6,5,8,14,SJF
8,13,3,17,7,19,0,13,9,18,SJF
1,9,7,4,9,5,3,8,1,10,FCFS
6,11,0,6,3,17,6,3,7,17,SJF
7,17,3,20,6,19,4,8,10,7,SRTF
7,15,5,11,5,16,0,16,8,3,SRTF
4,18,8,11,4,14,8,11,1,4,SJF
8,16,3,10,3,16,10,4,8,1,SRTF
0,11,5,7,10,19,3,1,8,6,SRTF
0,10,4,7,10,17,5,14,3,6,SRTF
9,16,9,14,9,2,0,13,10,3,SRTF
2,12,9,18,6,18,1,18,2,10,SRTF
8,1,8,16,5,6,5,11,9,8,SRTF
5,6,10,12,4,6,9,6,6,1,SRTF
0,8,3,18,9,18,7,17,9,9,SRTF
0,3,9,11,0,17,9,1,8,11,SRTF
2,5,6,6,0,12,5,13,5,10,SRTF
7,1,5,19,10,18,0,11,5,5,SRTF
6,11,3,1,5,17,4,4,5,14,SJF
7,4,9,4,5,18,6,13,10,7,SRTF
2,17,9,6,3,5,0,12,1,13,SRTF
5,17,1,20,2,20,3,20,1,5,SJF
6,19,6,14,1,17,0,1,4,7,SRTF
4,11,2,5,6,12,6,16,0,2,SJF
4,19,1,5,9,1,6,13,7,19,SRTF
2,19,2,1,2,12,10,4,1,17,SRTF
5,13,2,5,8,14,1,11,9,16,SRTF
4,10,3,2,3,17,2,8,2,4,SRTF
5,16,0,13,9,1,6,20,2,11,SRTF
6,12,8,10,8,20,1,5,3,5,SJF
8,12,4,11,3,11,10,7,2,8,SJF
9,1,8,20,4,19,4,7,4,10,SRTF
3,18,7,6,4,4,4,16,2,9,SRTF
2,8,6,11,8,17,3,3,9,7,SRTF
0,7,1,1,3,15,6,1,9,20,SRTF
3,15,7,9,7,8,6,14,6,20,FCFS
8,2,7,1,6,10,1,16,10,14,FCFS
4,17,0,7,9,16,2,14,3,11,SJF
5,16,10,10,0,9,10,12,0,8,SJF
8,14,3,3,6,20,4,4,4,14,SJF
10,16,6,4,1,17,5,17,6,11,SRTF
7,1,8,7,6,19,4,10,3,4,SJF
6,9,8,1,1,8,5,13,10,20,SJF
7,3,1,11,10,17,5,12,10,11,SRTF
6,5,3,4,1,2,5,4,9,12,SJF
10,5,1,4,10,8,9,13,2,7,SJF
6,8,4,9,5,15,3,15,8,3,SRTF
0,18,4,10,1,15,7,11,0,15,SRTF
1,17,2,14,6,18,1,3,0,5,SRTF
3,12,0,8,2,5,0,5,2,6,SJF
8,16,7,20,8,20,5,18,10,16,FCFS
6,19,10,18,6,7,5,5,5,13,SJF
7,20,6,5,1,10,1,6,4,1,SRTF
8,20,6,8,0,18,2,10,7,19,SRTF
1,13,1,17,1,1,4,15,9,19,SJF
6,9,9,7,6,17,2,8,0,15,SRTF
8,19,1,19,2,8,0,4,10,7,SJF
8,8,6,1,3,8,9,1,9,8,SRTF
3,4,0,16,2,8,5,12,7,12,SRTF
1,10,10,13,8,4,2,5,8,3,SRTF
0,19,4,13,9,11,7,12,7,17,SRTF
9,20,8,18,6,15,4,16,3,5,SJF
10,14,1,16,1,2,8,5,2,6,SJF
0,2,9,5,8,17,7,1,1,9,SRTF
3,13,7,1,7,16,10,10,5,13,SRTF
5,17,10,11,2,10,3,20,0,4,SJF
